retail_account,channel_outlet,upc,description,discount_bucket,discount_label,n_promo_weeks,lift_rate_mean,lift_rate_median,lift_rate_p25,lift_rate_p75,lift_tpr_avg,lift_display_avg,lift_feature_avg,discount_avg,arp_avg,base_arp_avg,most_recent_promo,dominant_mechanic,causal_impact_pct,robust_verdict,n_causal_events,best_lift_estimate,estimate_source
SOUTHEASTERN GROCERS,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),no_promo,No price reduction,4,0.4614,0.5299,0.445,0.5463,,69.175,,0.0,8.79,8.79,2026-04-13T00:00:00.000Z,Display,,,,0.4614,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,0_10pct,<10% off,55,0.0552,0.0116,0.0041,0.0416,35.7222,226.3714,,0.0521,2.51,2.53,2026-04-13T00:00:00.000Z,TPR,,,,0.0552,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,10_20pct,10–20% off,20,0.2032,0.163,0.0632,0.3209,36.68,107.6333,,0.1444,2.28,2.45,2026-01-19T00:00:00.000Z,Display,,,,0.2032,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,20_30pct,20–30% off,2,0.0606,0.0606,0.0316,0.0895,80.3,78.3,,0.2295,2.48,2.54,2026-03-02T00:00:00.000Z,Display,,,,0.0606,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,30pct_plus,≥30% off,2,0.1605,0.1605,0.1282,0.1928,291.05,41.2,,0.41,2.33,2.56,2026-03-23T00:00:00.000Z,TPR,,,,0.1605,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,no_promo,No price reduction,2,0.0037,0.0037,0.0032,0.0042,,19.8,,0.0,2.53,2.53,2025-10-20T00:00:00.000Z,Display,,,,0.0037,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,0_10pct,<10% off,53,0.0759,0.0283,0.0113,0.0582,39.3365,71.9921,,0.0576,2.5,2.53,2026-04-13T00:00:00.000Z,Display,,,,0.0759,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,10_20pct,10–20% off,26,0.1367,0.0703,0.0478,0.2416,77.304,66.02,,0.1449,2.32,2.46,2026-03-23T00:00:00.000Z,TPR,,,,0.1367,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,20_30pct,20–30% off,1,0.0891,0.0891,0.0891,0.0891,92.9,,,0.276,2.4,2.52,2024-10-07T00:00:00.000Z,TPR,,,,0.0891,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,0_10pct,<10% off,54,0.0703,0.0274,0.0098,0.0889,36.2111,94.0195,,0.0484,2.51,2.53,2026-04-13T00:00:00.000Z,Display,,,,0.0703,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,10_20pct,10–20% off,19,0.22,0.1357,0.0592,0.3721,63.6947,34.0846,,0.1525,2.28,2.46,2025-12-15T00:00:00.000Z,TPR,,,,0.22,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,20_30pct,20–30% off,2,0.0269,0.0269,0.0256,0.0282,111.4,6.7,,0.2755,2.5,2.55,2026-03-23T00:00:00.000Z,TPR,,,,0.0269,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,no_promo,No price reduction,4,0.018,0.0172,0.0137,0.0215,,39.175,,0.0,2.54,2.54,2026-02-09T00:00:00.000Z,Display,,,,0.018,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,0_10pct,<10% off,56,0.0684,0.0223,0.0071,0.0956,37.037,71.9372,,0.0554,2.49,2.52,2026-04-13T00:00:00.000Z,TPR,,,,0.0684,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,10_20pct,10–20% off,20,0.1734,0.125,0.0492,0.2902,40.445,69.6824,,0.1534,2.3,2.48,2026-03-23T00:00:00.000Z,TPR,,,,0.1734,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,no_promo,No price reduction,2,0.0072,0.0072,0.0062,0.0082,,165.2,,0.0,2.54,2.54,2025-04-21T00:00:00.000Z,Display,,,,0.0072,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,13,0.0201,0.0192,0.0082,0.0248,13.3333,84.25,,0.0671,9.64,9.69,2026-04-13T00:00:00.000Z,TPR,,,,0.0201,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,3,0.0432,0.0432,0.0344,0.052,49.3,25.7,,0.1313,9.51,9.63,2026-02-16T00:00:00.000Z,TPR,,,,0.0432,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,2,0.0406,0.0406,0.0285,0.0528,184.1,,,0.42,9.41,9.64,2026-03-23T00:00:00.000Z,TPR,,,,0.0406,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,4,0.035,0.035,0.035,0.035,0.0,88.8,,0.0818,9.7,9.75,2026-03-16T00:00:00.000Z,Unknown,,,,0.035,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,8,0.0248,0.0243,0.0164,0.033,14.375,0.0,,0.1439,9.67,9.76,2026-03-09T00:00:00.000Z,TPR,,,,0.0248,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,4,0.03,0.0328,0.0247,0.0367,23.675,0.0,,0.2498,9.52,9.75,2026-03-02T00:00:00.000Z,TPR,,,,0.03,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,2,0.0251,0.0251,0.0168,0.0335,48.65,,,0.4565,9.3,9.66,2026-03-23T00:00:00.000Z,TPR,,,,0.0251,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),no_promo,No price reduction,2,0.1147,0.1147,0.1104,0.119,8460.9,400.0,,-0.026,9.62,9.59,2026-04-13T00:00:00.000Z,Display,,,,0.1147,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30432,Built Puff Mint Chip Protein Bar 1.41 Oz,0_10pct,<10% off,14,0.0606,0.029,0.0182,0.0733,38.5071,39.2,,0.0669,2.51,2.54,2026-04-13T00:00:00.000Z,TPR,,,,0.0606,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30432,Built Puff Mint Chip Protein Bar 1.41 Oz,10_20pct,10–20% off,11,0.0329,0.0226,0.0104,0.047,89.6091,55.8571,,0.1252,2.52,2.54,2026-03-09T00:00:00.000Z,TPR,,,,0.0329,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,0_10pct,<10% off,24,0.0443,0.0143,0.0077,0.0485,18.0875,63.3636,,0.0553,2.52,2.55,2026-04-13T00:00:00.000Z,TPR,,,,0.0443,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,10_20pct,10–20% off,2,0.0058,0.0058,0.0058,0.0058,13.4,0.0,,0.145,2.51,2.52,2026-03-02T00:00:00.000Z,Unknown,,,,0.0058,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),0_10pct,<10% off,13,0.0406,0.0362,0.0117,0.0546,20.6846,101.5,,0.057,9.64,9.68,2026-04-13T00:00:00.000Z,Unknown,,,,0.0406,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),10_20pct,10–20% off,4,0.0294,0.0335,0.021,0.0399,50.025,0.0,,0.1367,9.5,9.63,2026-02-23T00:00:00.000Z,TPR,,,,0.0294,observational
SPARTANNASH,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),30pct_plus,≥30% off,2,0.0744,0.0744,0.0562,0.0927,161.9,49.3,,0.324,9.34,9.71,2026-03-23T00:00:00.000Z,TPR,,,,0.0744,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,30pct_plus,≥30% off,25,,,,,,,,1.0,2.98,3.27,2026-01-12T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,no_promo,No price reduction,104,,,,,,,,,3.29,3.29,2026-04-13T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30130,Built Cookies & Cream Bar 1.69oz,30pct_plus,≥30% off,15,,,,,,,,1.0,3.04,3.26,2024-09-30T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30130,Built Cookies & Cream Bar 1.69oz,no_promo,No price reduction,63,,,,,,,,,3.29,3.29,2025-05-05T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,30pct_plus,≥30% off,6,,,,,,,,1.0,3.01,3.33,2026-01-12T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,no_promo,No price reduction,17,,,,,,,,,3.29,3.29,2026-04-13T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,30pct_plus,≥30% off,11,,,,,,,,1.0,2.87,3.31,2026-01-12T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,no_promo,No price reduction,60,,,,,,,,,3.29,3.29,2026-04-13T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,30pct_plus,≥30% off,2,,,,,,,,1.0,2.84,3.29,2026-01-12T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,no_promo,No price reduction,21,,,,,,,,,3.29,3.29,2026-04-13T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,30pct_plus,≥30% off,1,,,,,,,,1.0,3.19,3.29,2026-01-12T00:00:00.000Z,Unknown,,,,,observational
SPINX,CONVENTIONAL|CONVENIENCE,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,no_promo,No price reduction,14,,,,,,,,,3.29,3.29,2026-04-13T00:00:00.000Z,Unknown,,,,,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,0_10pct,<10% off,1,1.7419,1.7419,1.7419,1.7419,,,,0.093,3.06,3.29,2026-03-09T00:00:00.000Z,Unknown,,,,1.7419,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,20_30pct,20–30% off,4,,,,,,,,0.2172,2.58,3.29,2026-02-23T00:00:00.000Z,Unknown,,,,,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,30pct_plus,≥30% off,1,0.1321,0.1321,0.1321,0.1321,,,,0.304,2.29,3.29,2026-01-26T00:00:00.000Z,Unknown,,,,0.1321,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,0_10pct,<10% off,1,,,,,,,,0.051,3.12,3.29,2026-02-23T00:00:00.000Z,Unknown,,,,,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,10_20pct,10–20% off,3,0.4516,0.2903,0.2903,0.5323,,,,0.166,2.74,3.29,2026-02-16T00:00:00.000Z,Unknown,,,,0.4516,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,30pct_plus,≥30% off,1,0.2281,0.2281,0.2281,0.2281,,,,0.304,2.29,3.29,2026-01-26T00:00:00.000Z,Unknown,,,,0.2281,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,10_20pct,10–20% off,7,0.3723,0.3622,0.2329,0.5674,,,,0.1497,2.62,2.91,2026-03-23T00:00:00.000Z,Unknown,,,,0.3723,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,20_30pct,20–30% off,2,0.85,0.85,0.8332,0.8668,,,,0.245,2.21,2.89,2026-02-16T00:00:00.000Z,Unknown,,,,0.85,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,30pct_plus,≥30% off,5,0.0738,0.0771,0.0512,0.085,,,,0.4904,2.79,2.91,2026-04-13T00:00:00.000Z,Unknown,,,,0.0738,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30363,Built Puff Brownie Batter Protein Bar 1.41 Oz (12 Pk),0_10pct,<10% off,1,0.0526,0.0526,0.0526,0.0526,,,,0.093,31.5,31.99,2026-03-16T00:00:00.000Z,Unknown,,,,0.0526,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30363,Built Puff Brownie Batter Protein Bar 1.41 Oz (12 Pk),10_20pct,10–20% off,1,,,,,,,,0.178,30.39,30.71,2026-01-26T00:00:00.000Z,Unknown,,,,,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30363,Built Puff Brownie Batter Protein Bar 1.41 Oz (12 Pk),20_30pct,20–30% off,2,0.0175,0.0175,0.0175,0.0175,,,,0.247,26.04,27.33,2026-02-16T00:00:00.000Z,Unknown,,,,0.0175,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,0_10pct,<10% off,9,0.0213,0.0017,0.0007,0.0022,,,,0.0787,2.97,2.99,2026-04-13T00:00:00.000Z,Unknown,,,,0.0213,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,10_20pct,10–20% off,8,0.29,0.3564,0.1798,0.4225,,,,0.1482,2.71,2.99,2026-03-23T00:00:00.000Z,Unknown,,,,0.29,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,20_30pct,20–30% off,4,0.4525,0.5773,0.4259,0.6039,,,,0.2332,2.46,2.99,2026-03-16T00:00:00.000Z,Unknown,,,,0.4525,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,30pct_plus,≥30% off,5,0.014,0.0153,0.0067,0.0226,,,,0.5522,2.96,2.99,2026-01-05T00:00:00.000Z,Unknown,,,,0.014,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,0_10pct,<10% off,7,0.0409,0.0007,0.0003,0.0017,,,,0.0727,2.97,2.99,2026-04-13T00:00:00.000Z,Unknown,,,,0.0409,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,10_20pct,10–20% off,8,0.3123,0.3594,0.1931,0.4762,,,,0.1508,2.74,2.99,2026-03-23T00:00:00.000Z,Unknown,,,,0.3123,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,20_30pct,20–30% off,4,0.5924,0.5991,0.5099,0.6815,,,,0.2435,2.27,2.99,2026-03-16T00:00:00.000Z,Unknown,,,,0.5924,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,30pct_plus,≥30% off,2,0.0045,0.0045,0.0041,0.0049,,,,0.3945,2.98,2.99,2026-01-19T00:00:00.000Z,Unknown,,,,0.0045,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30576,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz (12 Pk),0_10pct,<10% off,1,0.0309,0.0309,0.0309,0.0309,,,,0.082,34.34,34.93,2026-02-23T00:00:00.000Z,Unknown,,,,0.0309,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30576,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz (12 Pk),10_20pct,10–20% off,1,,,,,,,,0.178,29.28,31.52,2026-02-02T00:00:00.000Z,Unknown,,,,,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30576,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz (12 Pk),20_30pct,20–30% off,3,0.0221,0.0221,0.0179,0.0262,,,,0.2487,28.03,30.25,2026-03-16T00:00:00.000Z,Unknown,,,,0.0221,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30590,Built Puff Strawberries N Cream Protein Bar 1.41 Oz (12 Pk),0_10pct,<10% off,1,0.0769,0.0769,0.0769,0.0769,,,,0.087,30.75,31.12,2026-03-16T00:00:00.000Z,Unknown,,,,0.0769,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30590,Built Puff Strawberries N Cream Protein Bar 1.41 Oz (12 Pk),10_20pct,10–20% off,2,,,,,,,,0.178,30.65,32.05,2026-02-02T00:00:00.000Z,Unknown,,,,,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30590,Built Puff Strawberries N Cream Protein Bar 1.41 Oz (12 Pk),20_30pct,20–30% off,3,0.0323,0.0323,0.0323,0.0323,,,,0.244,28.15,29.59,2026-03-09T00:00:00.000Z,Unknown,,,,0.0323,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,0_10pct,<10% off,2,0.1346,0.1346,0.1346,0.1346,,,,0.069,2.91,2.96,2026-04-13T00:00:00.000Z,Unknown,,,,0.1346,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,10_20pct,10–20% off,4,0.3295,0.3526,0.273,0.3976,,,,0.1522,2.68,2.96,2026-03-23T00:00:00.000Z,Unknown,,,,0.3295,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,20_30pct,20–30% off,4,0.5088,0.4932,0.4193,0.5827,,,,0.2495,2.22,2.94,2026-03-16T00:00:00.000Z,Unknown,,,,0.5088,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,30pct_plus,≥30% off,3,0.2369,0.2369,0.1192,0.3546,,,,0.5513,2.74,2.96,2026-01-19T00:00:00.000Z,Unknown,,,,0.2369,observational
SPROUTS FARMERS MARKET,NATURAL EXPANDED,08-40229-30643,Built Puff Peanut Butter Puff Bar 1.41oz (12pk),10_20pct,10–20% off,2,,,,,,,,0.1665,27.64,28.14,2026-03-16T00:00:00.000Z,Unknown,,,,,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,0_10pct,<10% off,4,0.2691,0.2691,0.2416,0.2966,,,,0.0725,2.49,2.55,2026-02-02T00:00:00.000Z,Unknown,-67.42,ROBUST,1.0,-67.42,causal_robust
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,10_20pct,10–20% off,27,0.138,0.1123,0.0361,0.198,,,,0.1291,2.39,2.62,2026-01-12T00:00:00.000Z,Unknown,-67.42,ROBUST,1.0,-67.42,causal_robust
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,20_30pct,20–30% off,1,0.0807,0.0807,0.0807,0.0807,,,,0.218,2.2,2.44,2025-06-23T00:00:00.000Z,Unknown,-67.42,ROBUST,1.0,-67.42,causal_robust
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,0_10pct,<10% off,15,0.4137,0.3268,0.1637,0.4588,,,,0.0772,2.36,2.48,2025-11-24T00:00:00.000Z,Unknown,,,,0.4137,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,10_20pct,10–20% off,19,0.5707,0.4297,0.283,0.731,,,,0.1321,2.19,2.47,2026-04-13T00:00:00.000Z,Unknown,,,,0.5707,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,20_30pct,20–30% off,5,0.0251,0.0251,0.0218,0.0285,,,,0.204,2.46,2.5,2026-03-30T00:00:00.000Z,Unknown,,,,0.0251,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,0_10pct,<10% off,1,,,,,,,,0.082,2.99,2.99,2026-01-26T00:00:00.000Z,Unknown,,,,,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,10_20pct,10–20% off,1,,,,,,,,0.164,2.95,2.99,2026-02-09T00:00:00.000Z,Unknown,,,,,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,20_30pct,20–30% off,3,0.2664,0.2418,0.2049,0.3157,,,,0.273,2.47,2.98,2026-04-13T00:00:00.000Z,Unknown,,,,0.2664,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,30pct_plus,≥30% off,5,0.2668,0.1155,0.0814,0.3764,,,,0.3302,2.63,2.99,2026-03-30T00:00:00.000Z,Unknown,,,,0.2668,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,0_10pct,<10% off,5,0.0647,0.0647,0.0502,0.0792,,,,0.069,2.49,2.5,2025-11-03T00:00:00.000Z,Unknown,,,,0.0647,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,10_20pct,10–20% off,20,0.2806,0.2758,0.1792,0.4086,,,,0.137,2.37,2.57,2026-04-13T00:00:00.000Z,Unknown,,,,0.2806,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,20_30pct,20–30% off,7,0.2714,0.2714,0.1571,0.3857,,,,0.206,2.38,2.51,2026-03-30T00:00:00.000Z,Unknown,,,,0.2714,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,0_10pct,<10% off,19,0.7429,0.7656,0.1853,1.0151,,,,0.0741,2.36,2.48,2025-11-10T00:00:00.000Z,Unknown,,,,0.7429,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,10_20pct,10–20% off,17,0.3944,0.348,0.3065,0.4809,,,,0.1384,2.2,2.47,2026-04-13T00:00:00.000Z,Unknown,,,,0.3944,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,20_30pct,20–30% off,5,0.0393,0.0287,0.0171,0.0562,,,,0.204,2.47,2.5,2026-03-30T00:00:00.000Z,Unknown,,,,0.0393,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,7,0.6293,0.6327,0.5698,0.768,,,,0.0904,9.09,9.76,2026-04-13T00:00:00.000Z,Unknown,,,,0.6293,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,7,0.5044,0.5281,0.1624,0.8501,,,,0.1229,9.02,9.66,2026-04-06T00:00:00.000Z,Unknown,,,,0.5044,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,2,0.4155,0.4155,0.2316,0.5995,,,,0.083,9.32,9.86,2026-02-23T00:00:00.000Z,Unknown,,,,0.4155,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,11,0.4119,0.4239,0.3849,0.4732,,,,0.1011,9.02,9.65,2026-04-13T00:00:00.000Z,Unknown,,,,0.4119,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30394,Built Puff Candy Cane Brownie Protein Bar 1.51 Oz,10_20pct,10–20% off,2,,,,,,,,0.1675,2.74,2.97,2025-12-01T00:00:00.000Z,Unknown,,,,,observational
STRACK AND VAN TIL,REGIONAL & INDEP GROCERY,08-40229-30394,Built Puff Candy Cane Brownie Protein Bar 1.51 Oz,30pct_plus,≥30% off,3,0.9469,0.9469,0.9469,0.9469,,,,0.799,1.79,2.99,2026-01-26T00:00:00.000Z,Unknown,,,,0.9469,observational
